"Date","ISO","Country","Status","Note"
21/09/2020,"LIE","Liechtenstein","Fully open",
21/09/2020,"LKA","Sri Lanka","Fully open",
21/09/2020,"LSO","Lesotho","Partially open",
21/09/2020,"LTU","Lithuania","Fully open",
21/09/2020,"LUX","Luxembourg","Fully open",
21/09/2020,"LVA","Latvia","Partially open",
21/09/2020,"MAR","Morocco","Partially open",
21/09/2020,"MCO","Monaco","Fully open",
21/09/2020,"MDA","Republic of Moldova","Fully open",
21/09/2020,"MDG","Madagascar","Academic break",
21/09/2020,"MDV","Maldives","Fully open",
21/09/2020,"MEX","Mexico","Closed due to COVID-19",
21/09/2020,"MHL","Marshall Islands","Fully open",
21/09/2020,"MKD","North Macedonia","Closed due to COVID-19",
21/09/2020,"MLI","Mali","Fully open",
21/09/2020,"MLT","Malta","Academic break",
21/09/2020,"MMR","Myanmar","Closed due to COVID-19",
21/09/2020,"MNE","Montenegro","Academic break",
21/09/2020,"MNG","Mongolia","Fully open",
21/09/2020,"MOZ","Mozambique","Closed due to COVID-19",
21/09/2020,"MRT","Mauritania","Fully open",
21/09/2020,"MSR","Montserrat","Fully open",
21/09/2020,"MUS","Mauritius","Fully open",
21/09/2020,"MWI","Malawi","Partially open",
21/09/2020,"MYS","Malaysia","Fully open",
21/09/2020,"NAM","Namibia","Partially open",
21/09/2020,"NER","Niger","Academic break",
21/09/2020,"NGA","Nigeria","Partially open",
21/09/2020,"NIC","Nicaragua","Fully open",
21/09/2020,"NIU","Niue","Fully open",
21/09/2020,"NLD","Netherlands","Fully open",
21/09/2020,"NOR","Norway","Fully open",
21/09/2020,"NPL","Nepal","Closed due to COVID-19",
21/09/2020,"NRU","Nauru","Fully open",
21/09/2020,"NZL","New Zealand","Fully open",
21/09/2020,"OMN","Oman","Academic break",
21/09/2020,"PAK","Pakistan","Partially open",
21/09/2020,"PAN","Panama","Closed due to COVID-19",
21/09/2020,"PER","Peru","Partially open",
21/09/2020,"PHL","Philippines","Closed due to COVID-19",
21/09/2020,"PLW","Palau","Fully open",
21/09/2020,"PNG","Papua New Guinea","Fully open",
21/09/2020,"POL","Poland","Fully open",
21/09/2020,"PRK","Democratic People's Republic of Korea","Fully open",
21/09/2020,"PRT","Portugal","Fully open",
21/09/2020,"PRY","Paraguay","Closed due to COVID-19",
21/09/2020,"PSE","Palestine","Partially open",
21/09/2020,"QAT","Qatar","Partially open",
21/09/2020,"ROU","Romania","Partially open",
21/09/2020,"RUS","Russian Federation","Fully open",
21/09/2020,"RWA","Rwanda","Closed due to COVID-19",
21/09/2020,"SAU","Saudi Arabia","Closed due to COVID-19",
21/09/2020,"SDN","Sudan","Academic break",
21/09/2020,"SEN","Senegal","Academic break",
21/09/2020,"SGP","Singapore","Fully open",
21/09/2020,"SJM","Svalbard","Fully open",
21/09/2020,"SLB","Solomon Islands","Fully open",
21/09/2020,"SLE","Sierra Leone","Partially open",
21/09/2020,"SLV","El Salvador","Closed due to COVID-19",
21/09/2020,"SMR","San Marino","Fully open",
21/09/2020,"SOM","Somalia","Fully open",
21/09/2020,"SRB","Serbia","Fully open",
21/09/2020,"SSD","South Sudan","Closed due to COVID-19",
21/09/2020,"STP","São Tomé and Príncipe","Fully open",
21/09/2020,"SUR","Suriname","Academic break",
21/09/2020,"SVK","Slovakia","Fully open",
21/09/2020,"SVN","Slovenia","Fully open",
21/09/2020,"SWE","Sweden","Fully open",
21/09/2020,"SWZ","Eswatini","Partially open",
21/09/2020,"SXM","Sint Marteen","Closed due to COVID-19",
21/09/2020,"SYC","Seychelles","Fully open",
21/09/2020,"SYR","Syrian Arab Republic","Partially open",
21/09/2020,"TCA","Turks and Caicos Island","Closed due to COVID-19",
21/09/2020,"TCD","Chad","Closed due to COVID-19",
21/09/2020,"TGO","Togo","Academic break",
21/09/2020,"THA","Thailand","Fully open",
21/09/2020,"TJK","Tajikistan","Fully open",
21/09/2020,"TKL","Tokelau","Fully open",
21/09/2020,"TKM","Turkmenistan","Fully open",
21/09/2020,"TLS","Timor-Leste","Fully open",
21/09/2020,"TON","Tonga","Fully open",
21/09/2020,"TTO","Trinidad and Tobago","Partially open",
21/09/2020,"TUN","Tunisia","Partially open",
21/09/2020,"TUR","Turkey","Partially open",
21/09/2020,"TUV","Tuvalu","Fully open",
21/09/2020,"TZA","United Republic of Tanzania","Fully open",
21/09/2020,"UGA","Uganda","Closed due to COVID-19",
21/09/2020,"UKR","Ukraine","Fully open",
21/09/2020,"URY","Uruguay","Partially open",
21/09/2020,"USA","United States of America","Partially open",
21/09/2020,"UZB","Uzbekistan","Fully open",
21/09/2020,"VCT","Saint Vincent and the Grenadines","Fully open",
21/09/2020,"VEN","Venezuela","Closed due to COVID-19",
21/09/2020,"VGB","British Virgin Islands","Partially open",
21/09/2020,"VNM","Viet Nam","Fully open",
21/09/2020,"VUT","Vanuatu","Fully open",
21/09/2020,"WSM","Samoa","Fully open",
21/09/2020,"YEM","Yemen","Partially open",
21/09/2020,"ZAF","South Africa","Fully open",
21/09/2020,"ZMB","Zambia","Fully open",
21/09/2020,"ZWE","Zimbabwe","Partially open",
28/09/2020,"ABW","Aruba","Partially open",
28/09/2020,"AFG","Afghanistan","Partially open",
28/09/2020,"AGO","Angola","Closed due to COVID-19",
28/09/2020,"AIA","Anguilla","Fully open",
28/09/2020,"ALB","Albania","Fully open",
28/09/2020,"AND","Andorra","Fully open",
28/09/2020,"ARE","United Arab Emirates","Partially open",
28/09/2020,"ARG","Argentina","Partially open",
28/09/2020,"ARM","Armenia","Fully open",
28/09/2020,"ATG","Antigua and Barbuda","Partially open",
28/09/2020,"AUS","Australia","Partially open",
28/09/2020,"AUT","Austria","Fully open",
28/09/2020,"AZE","Azerbaijan","Partially open",
28/09/2020,"BDI","Burundi","Fully open",
28/09/2020,"BEL","Belgium","Fully open",
28/09/2020,"BEN","Benin","Fully open",
28/09/2020,"BFA","Burkina Faso","Academic break",
